Date,Close,Open,High,Low,Vol,Change_%,SMA_20,EMA_20,BB_upper_20,BB_lower_20,OBV,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,RSI_14
"Aug 03, 2016",160.67,160.13,160.86,159.8,2861659,0.06,159.606,159.2253802503699,165.10264931427918,154.1093506857208,-162155061.0,2.176515366858439,2.435454075995855,-0.258938709137416,37.60216358760656
"Aug 02, 2016",160.58,161.27,161.45,160.36,3080899,-0.54,159.19099999999997,159.07331501356674,165.5370817583897,152.84491824161026,-159331473.0,2.331823291387451,2.500188753280209,-0.16836546189275792,40.19306218140081
"Aug 01, 2016",161.45,160.65,161.65,159.84,2823588,0.52,158.746,158.9147165939422,165.8811004861407,151.61089951385932,-162879019.0,2.5052988853661304,2.542280118753398,-0.036981233387267665,40.45779939369553
"Jul 29, 2016",160.62,161.36,161.67,160.03,3547546,-0.46,158.291,158.6478446564624,165.84818661101085,150.73381338898915,-160538650.0,2.6016942960753795,2.5515254271002146,0.050168868975164926,36.71628040397661
"Jul 28, 2016",161.37,161.38,161.81,160.71,2340369,-0.28,157.84900000000002,158.44024935714265,165.85346165058886,149.84453834941118,-158375970.0,2.771396157801348,2.5389832098564233,0.23241294794492484,38.88064641556191
"Jul 27, 2016",161.83,162.12,162.57,161.18,2162680,-0.18,157.2035,158.13185455263135,166.05028538108087,148.3567146189191,-155481411.0,2.8713225899272175,2.480879972870192,0.39044261705702565,35.700261216632185
"Jul 26, 2016",162.12,162.65,163.6,161.37,2894559,-0.33,156.397,157.7425760844873,166.34082982451466,146.45317017548533,-152676833.0,2.910263998350729,2.3832693186059353,0.5269946797447935,33.736506762017655
"Jul 25, 2016",162.65,162.0,162.88,161.75,2804578,0.36,155.466,157.28179461969648,166.57240858148614,144.35959141851387,-155196910.0,2.888109010580763,2.251520648669737,0.6365883619110262,32.53024208855712
"Jul 22, 2016",162.07,160.78,162.17,160.48,2520077,1.01,154.663,156.71672036913822,165.90391043325155,143.42208956674847,-159245885.0,2.763858695127709,2.09237355819198,0.6714851369357291,30.37944749501844
"Jul 21, 2016",160.45,160.75,161.85,159.89,4048975,-0.56,154.327,156.1532172501001,165.024281700948,143.629718299052,-154869599.0,2.624123075111214,1.9245022739580475,0.6996208011531666,31.39648811130671
"Jul 20, 2016",161.36,159.97,161.71,159.6,4376286,1.12,153.9505,155.700924329058,164.26354432056115,143.63745567943886,-161989616.0,2.572546002652217,1.7495970736697557,0.8229489289824614,34.38179746154883
"Jul 19, 2016",159.58,161.78,162.14,157.89,7120017,-0.18,153.58499999999998,155.10523215316937,163.29275165036822,143.87724834963174,-155259931.0,2.376641506493229,1.5438598414241402,0.8327816650690887,30.957541580060507
"Jul 18, 2016",159.86,159.3,160.75,158.73,6729685,0.05,153.2865,154.63420395876614,162.57623009635492,143.99676990364506,-159736741.0,2.2732631640285774,1.3356644251568681,0.9375987388717093,34.19907222472007
"Jul 15, 2016",159.78,159.9,159.98,158.5,4476810,-0.31,152.89299999999997,154.08412016495203,161.66249041308717,144.12350958691277,-155099097.0,2.079740069987821,1.1012647404389408,0.9784753295488802,33.17704446333174
"Jul 14, 2016",160.28,158.81,161.4,158.58,4637644,1.43,152.45700000000002,153.48455386652594,160.63168518627495,144.2823148137251,-157845536.0,1.8106289198487389,0.8566459080517206,0.9539830117970183,33.31432499931179
"Jul 13, 2016",158.02,157.75,158.34,157.06,2746439,0.62,151.977,152.76924374721287,159.30066632370833,144.65333367629168,-161689329.0,1.3898997221097318,0.618150155102466,0.7717495670072658,31.673525101029753
"Jul 12, 2016",157.04,156.0,157.12,155.52,3843793,1.1,151.629,152.21653256270895,158.38290538094103,144.87509461905896,-164523041.0,1.0627886410376277,0.4252127633506495,0.6375758776869782,35.321163898160975
"Jul 11, 2016",155.33,154.6,156.04,154.5,2833712,0.56,151.341,151.70879914825727,157.59621054380557,145.08578945619445,-167563634.0,0.7295990264178158,0.26581879392890495,0.46378023248891087,37.03869269867746
"Jul 08, 2016",154.46,154.0,154.6,153.08,3040593,1.22,151.193,151.32762011123174,157.18536391277482,145.2006360872252,-169702055.0,0.4678246597369764,0.14987373580667726,0.3179509239302991,40.206435764920975
"Jul 07, 2016",152.6,152.75,153.69,151.89,2138421,0.15,151.14100000000002,150.99789591241404,157.03117344038893,145.2508265596111,-172271448.0,0.21548247303178414,0.07038600482410245,0.14509646820768168,41.89937066477251
"Jul 06, 2016",152.37,151.85,152.41,149.92,2569393,0.45,151.211,150.82925337687868,157.2065137613991,145.21548623860093,-174736688.0,0.07964960966580747,0.03411188777218202,0.045537721893625455,45.72120020875155
"Jul 05, 2016",151.68,151.19,152.0,150.76,2465240,-0.44,151.25900000000001,150.66706952181326,157.3087095189047,145.20929048109534,-172078408.0,-0.07146287571643484,0.02272745729877565,-0.09419033301521049,46.20513209433762
"Jul 01, 2016",152.35,152.19,152.97,151.4,2658280,0.38,151.3115,150.56044526095152,157.39472378175546,145.22827621824453,-176045534.0,-0.19304335159387165,0.04627504055257827,-0.23931839214644993,47.60888676273396
"Jun 30, 2016",151.78,148.86,151.91,148.67,3967126,2.24,151.3385,150.3720710778938,157.44587698886997,145.23112301113005,-179413270.0,-0.4136345284179015,0.10610463858919074,-0.5197391670070922,46.1333082237393
"Jun 29, 2016",148.46,146.5,148.48,146.45,3367736,1.89,151.4245,150.22386803346157,157.60604290056668,145.2429570994333,-183410964.0,-0.6311362191508465,0.2360394303409638,-0.8671756494918104,47.18310835135546
"Jun 28, 2016",145.7,144.78,145.73,144.22,3997694,1.53,151.627,150.4095383527733,157.66328362487775,145.59071637512227,-188577629.0,-0.5615309412259819,0.45283334271391634,-1.0143642839398983,53.80519356471387
"Jun 27, 2016",143.5,146.18,146.6,142.5,5166665,-2.11,152.029,150.9052792320126,157.44200150222818,146.6159984977718,-179494836.0,-0.18350339098404334,0.7064244136988909,-0.8899278046829342,60.34282055634618
"Jun 24, 2016",146.59,149.97,150.61,146.18,9082793,-5.64,152.496,151.68478230906655,156.13004602699,148.86195397301003,-175525467.0,0.5256663679209055,0.9289063648696243,-0.4032399969487188,66.30599707707304
"Jun 23, 2016",155.35,153.45,155.48,152.6,3969369,1.59,152.7885,152.22107518370512,155.13442838764644,150.44257161235356,-178359131.0,1.1085606221170679,1.029716364106804,0.07884425801026396,61.32082206162242
"Jun 22, 2016",152.92,153.75,154.71,152.27,2833664,-0.73,152.60549999999998,151.89171467672674,154.66343432455366,150.5475656754463,-175598787.0,0.9444938611512157,1.0100052996042377,-0.06551143845302199,36.645185263074374
"Jun 21, 2016",154.05,154.16,154.57,153.69,2760344,0.29,152.375,151.7834741163822,155.18125241764616,149.56874758235384,-179170889.0,0.968765102810778,1.026383159217493,-0.057618056406715024,43.85109982066192
"Jun 20, 2016",153.61,152.6,154.67,152.52,3572102,1.07,152.01100000000002,151.54489244442243,155.66345353729133,148.35854646270872,-183834759.0,0.8705983588517654,1.0407876733191717,-0.17018931446740626,38.64110616064181
"Jun 17, 2016",151.99,150.96,152.72,150.6,4663870,0.62,151.693,151.32751270173006,155.83406063199536,147.55193936800467,-186283823.0,0.777438647706191,1.083335001936023,-0.3058963542298321,39.98249721649497
"Jun 16, 2016",151.06,150.19,151.29,149.0,2449064,0.25,151.34,151.25777719664902,156.4619363114856,146.2180636885144,-188544229.0,0.8121702360592451,1.159809090493481,-0.3476388544342359,45.36669004058712
"Jun 15, 2016",150.68,151.46,151.79,150.6,2260406,-0.25,151.154,151.27859584892786,156.57990821890377,145.72809178109623,-185678396.0,0.9393778963053308,1.24671880410204,-0.3073409077967093,48.87519803068162
"Jun 14, 2016",151.06,151.28,151.79,150.4,2865833,-0.15,151.02,151.34160593828867,156.62462590891803,145.415374091082,-182067989.0,1.1267683587095405,1.3235540310512173,-0.19678567234167677,50.35268610337381
"Jun 13, 2016",151.28,151.63,152.5,150.28,3610407,-0.72,150.94,151.37124866863485,156.5877326610326,145.2922673389674,-178947426.0,1.3108664636878302,1.3727504491366362,-0.06188398544880602,48.91880949255044
"Jun 10, 2016",152.37,152.79,153.33,151.86,3120563,-0.68,150.762,151.38085379164903,156.5862563564142,144.9377436435858,-176925630.0,1.5043754418428819,1.3882214454988377,0.11615399634404411,48.11319484193794
"Jun 09, 2016",153.42,152.92,153.76,152.73,2021796,-0.38,150.5855,151.27673313813838,156.41852205685507,144.75247794314492,-173990594.0,1.6184996220794403,1.3591829464128264,0.25931667566661387,44.0538526407675
"Jun 08, 2016",154.0,153.53,154.09,153.04,2935036,0.44,150.362,151.05112610004767,156.07912331048902,144.64487668951097,-178455579.0,1.633712672169338,1.2943537774961729,0.33935889467316516,39.84411561741988
"Jun 07, 2016",153.33,153.31,153.93,152.66,4464985,0.39,150.1605,150.74071832110533,155.61582468038247,144.70517531961755,-180834241.0,1.5703124172343337,1.2095140538278815,0.3607983634064522,37.42915060220899
"Jun 06, 2016",152.73,153.09,153.95,152.34,2378662,-0.1,149.861,150.4681623549059,155.24084895111483,144.48115104888515,-178505985.0,1.5347679112302046,1.1193144629762684,0.41545344825393626,39.11345682751519
"Jun 03, 2016",152.89,152.4,153.04,151.7,2328256,-0.4,149.589,150.23007418173808,154.90783208390823,144.27016791609176,-175863384.0,1.5281672084943239,1.0154511009127842,0.5127161075815396,40.633976966469604
"Jun 02, 2016",153.5,152.59,153.5,152.12,2642601,0.65,149.268,149.95008199034208,154.52253428253027,144.01346571746973,-178526803.0,1.4812235157878888,0.8872720740173992,0.5939514417704896,40.056959723272755
"Jun 01, 2016",152.51,153.0,153.27,151.54,2663419,-0.8,148.8055,149.5764064103781,154.11964190726,143.49135809274,-172690158.0,1.3376521332311029,0.7387842135747766,0.5988679196563262,37.92085912191373
"May 31, 2016",153.74,152.56,153.81,152.27,5836645,0.59,148.3865,149.26760708515474,153.79149291590878,142.98150708409125,-175147270.0,1.2357460830116338,0.589067233660695,0.6466788493509388,40.07292025630421
"May 27, 2016",152.84,152.35,152.93,152.15,2457112,0.26,147.96300000000002,148.7968288835921,152.90970161239562,143.01629838760442,-178210213.0,0.9624660540695231,0.4273975213229602,0.535068532746563,35.87443249649745
"May 26, 2016",152.44,151.55,152.51,151.05,3062943,0.49,147.618,148.3712319239702,152.07029024447252,143.16570975552747,-182568252.0,0.6912982199787621,0.2936303881363195,0.3976678318424426,37.667468130143426
"May 25, 2016",151.69,148.93,152.09,148.5,4358039,2.28,147.34949999999998,147.94294054754602,151.1819238585459,143.51707614145406,-185497509.0,0.375861483085032,0.1942134301757088,0.18164805290932318,38.46080017112268
"May 24, 2016",148.31,146.88,148.75,146.88,2929257,1.05,147.28850000000003,147.54851323676138,150.8599851694726,143.71701483052746,-187601295.0,0.04414606278675137,0.148801416948378,-0.10465535416162663,39.92482406613843
"May 23, 2016",146.77,147.61,147.95,146.66,2103786,-0.33,147.327,147.46835673536785,150.9609052503325,143.6930947496675,-183929833.0,-0.03574010730724808,0.17496525548878464,-0.21070536279603272,47.489663107620444
"May 20, 2016",147.25,145.71,147.51,145.55,3671462,1.6,147.429,147.5418679706697,151.11127561219735,143.74672438780266,-187615428.0,0.019615946242680593,0.22764159618779278,-0.2080256499451122,51.62836752965605
"May 19, 2016",144.93,146.48,146.93,143.96,3685595,-1.64,147.4915,147.57259091495072,151.20329783364713,143.77970216635288,-185124342.0,0.04111234991927404,0.2796480086740708,-0.23853565875479676,50.37670647089655
"May 18, 2016",147.34,147.99,148.52,146.36,2491086,-0.45,147.70999999999998,147.8507583796824,151.29938200222085,144.1206179977791,-181633768.0,0.304169761885845,0.33928192336277,-0.03511216147692503,56.99584132593661
"May 17, 2016",148.0,149.21,149.5,147.29,3490574,-0.98,147.64849999999998,147.90452241964897,151.30607627541772,143.99092372458225,-178564642.0,0.39012057116846677,0.34805996373200127,0.0420606074364655,50.75442676242449
"May 16, 2016",149.46,147.65,149.99,147.44,3069126,1.18,147.4485,147.89447214803306,151.4467326358654,143.4502673641346,-180962644.0,0.4269505776176459,0.3375448118728849,0.089405765744761,48.86724389045169
"May 13, 2016",147.72,148.79,149.86,147.42,2398002,-0.75,147.602,147.72967974256287,152.12648589693364,143.07751410306636,-177713412.0,0.31909432290197515,0.3151933704366946,0.0039009524652805494,44.49829077962122
"May 12, 2016",148.84,149.21,149.39,147.11,3249232,-0.07,147.802,147.73069866283265,152.68766366767673,142.91633633232325,-174620404.0,0.35395278582268475,0.31421813232037443,0.03973465350231031,49.14528046418127
"May 11, 2016",148.95,149.71,151.09,148.74,3093008,-0.68,147.918,147.61393010102557,153.0131105561037,142.82288944389632,-170627753.0,0.2792600925203885,0.3042844689447968,-0.0250243764244083,45.75968825397446
"May 10, 2016",149.97,148.24,150.04,147.74,3992651,1.78,148.032,147.47329116429142,153.3226097549261,142.74139024507392,-174930186.0,0.16866308990518064,0.3105405630508989,-0.14187747314571825,45.42835854468094
"May 09, 2016",147.34,147.7,148.2,147.01,4302433,0.03,148.015,147.21047970790104,153.28151987359007,142.7484801264099,-179825997.0,-0.07880672928592958,0.34600993133732844,-0.424816660623258,42.398702898432354
"May 06, 2016",147.29,144.86,147.97,144.47,4895811,0.56,148.1105,147.19684599294325,153.3947226934201,142.8262773065799,-186327225.0,-0.12574010971846405,0.4522140964931429,-0.577954206211607,48.89837714590477
"May 05, 2016",146.47,145.95,147.3,145.45,6501228,1.54,148.2135,147.1870403079899,153.5106741225093,142.91632587749072,-188904311.0,-0.17872431369278274,0.5967026480460447,-0.7754269617388274,49.03106768040064
"May 04, 2016",144.25,143.36,145.0,143.31,2577086,0.08,148.30249999999998,147.26251823514673,153.5357615371067,143.06923846289325,-192488572.0,-0.16026088947540984,0.7905593884807516,-0.9508202779561614,51.144577437304115
"May 03, 2016",144.13,144.65,144.9,142.9,3584261,-0.78,148.59099999999998,147.57962541779375,153.51036624073637,143.67163375926359,-188986129.0,0.09167258491808639,1.028264457969792,-0.9365918730517055,57.36041457559979
"May 02, 2016",145.27,146.56,147.0,144.43,3502443,-0.46,148.88449999999997,147.9427438828247,153.36398998506365,144.4050100149363,-184760339.0,0.42411607281789543,1.262412426232718,-0.8382963534148227,57.71247182860012
"Apr 29, 2016",145.94,146.49,147.34,144.19,4225790,-0.77,149.22449999999998,148.22408534417465,153.5793761538945,144.86962384610547,-180968830.0,0.726193163587169,1.4719865145864237,-0.7457933509992547,55.29185182461559
"Apr 28, 2016",147.07,149.75,150.18,146.72,3791509,-2.26,149.5535,148.46451538040355,153.8575019321032,145.24949806789684,-177857640.0,1.032972386153233,1.6584348523362373,-0.6254624661830044,53.85016908127079
"Apr 27, 2016",150.47,149.35,150.78,148.97,3111190,0.93,149.7725,148.6113064730776,153.98927789187934,145.55572210812068,-180837440.0,1.2944546318844061,1.814800468881988,-0.520345836997582,51.39558629264647
"Apr 26, 2016",149.08,148.65,149.79,147.9,2979800,0.18,149.6695,148.41565452287526,153.91507962070648,145.42392037929352,-183686375.0,1.263190812699321,1.9448869281313834,-0.6816961154320624,42.91225909331914
"Apr 25, 2016",148.81,148.16,148.9,147.11,2848935,0.21,149.682,148.34572342002,153.9217398132644,145.44226018673558,-188878277.0,1.3464403989365792,2.115310956989399,-0.7688705580528197,45.95732315473632
"Apr 22, 2016",148.5,149.44,151.0,147.5,5191902,-0.54,149.6615,148.29685220107473,153.92290216607412,145.40009783392586,-182860602.0,1.4606034650221318,2.3075285965026033,-0.8469251314804715,46.55316159304016
"Apr 21, 2016",149.3,146.58,150.12,146.46,6017675,2.18,149.634,148.2754682222405,153.9338869018138,145.33411309818618,-189614866.0,1.6166355462437707,2.5192598793727212,-0.9026243331289505,47.20566252386339
"Apr 20, 2016",146.11,144.24,147.2,144.0,6754264,1.47,149.43900000000002,148.16762277195005,154.1378818378722,144.74011816212786,-202805028.0,1.7108199765121697,2.744915962654959,-1.0340959861427894,45.370813663135955
"Apr 19, 2016",144.0,146.47,146.95,142.61,13190162,-5.59,149.5385,148.38421464268163,154.0198121903453,145.0571878096547,-196223323.0,2.1309489042145913,3.003439959190656,-0.8724910549760647,52.07167290950188
"Apr 18, 2016",152.53,151.75,153.14,151.49,6581705,0.53,149.77,148.84571092085864,153.45407097479637,146.08592902520365,-199880899.0,2.8510269333297913,3.2215627229346717,-0.37053578960488043,57.266375829723096
"Apr 15, 2016",151.72,151.04,152.1,150.96,3657576,0.37,149.498,148.45789101779113,153.12694562039147,145.8690543796085,-203057399.0,2.860129771461118,3.3141966703358916,-0.4540668988747738,31.681868568288138
"Apr 14, 2016",151.16,151.5,152.76,150.38,3176500,-0.05,149.264,148.11451112492702,152.8932171114546,145.63478288854543,-199889007.0,2.91261914272755,3.427713395054585,-0.5150942523270348,33.447595485502674
"Apr 13, 2016",151.23,150.75,151.23,149.63,3168392,1.07,148.94549999999998,147.79393334860356,152.97058698826842,144.92041301173154,-203484757.0,2.9942674799769975,3.556486958136343,-0.5622194781593457,34.68873184170744
"Apr 12, 2016",149.63,149.61,150.11,148.58,3595750,0.25,148.532,147.4322421221408,153.21441772906311,143.8495822709369,-207330885.0,3.047800194357535,3.6970418276761796,-0.6492416333186446,34.40621612746479
"Apr 11, 2016",149.25,150.26,151.95,149.22,3846128,-0.07,148.1895,147.20089918762932,153.4944667889206,142.88453321107943,-204037063.0,3.2347048560671112,3.8593522360058405,-0.6246473799387293,37.88439672351085
"Apr 08, 2016",149.35,149.06,149.99,148.12,3293822,0.74,147.845,146.98520436527448,153.72382014657376,141.96617985342624,-207700031.0,3.4649038263791,4.015514080990522,-0.5506102546114224,38.74826272297833
"Apr 07, 2016",148.25,149.07,149.6,148.0,3662968,-1.18,147.387,146.73627850898757,154.13511817822874,140.63888182177126,-203505425.0,3.6981410019209022,4.1531666446433775,-0.45502564272247525,38.40505043437748
"Apr 06, 2016",150.02,149.9,150.15,147.81,4194606,0.01,146.995,146.57693940467047,154.40994507911483,139.58005492088517,-206842437.0,4.054045309584467,4.266923055323996,-0.21287774573952944,40.73655755453295
"Apr 05, 2016",150.0,151.43,151.6,149.65,3337012,-1.36,146.44750000000002,146.21451197358314,154.5106921979466,138.38430780205343,-202911215.0,4.2691225123174945,4.320142491758879,-0.051019979441384145,34.82464937279785
"Apr 04, 2016",152.07,152.34,153.52,151.91,3931222,-0.3,145.95499999999998,145.8160395497498,154.30281660706785,137.60718339293211,-198985684.0,4.483579269081218,4.332897486619224,0.15068178246199437,34.86113773819109
"Apr 01, 2016",152.52,150.51,152.96,150.25,3925531,0.71,145.2415,145.15772792340766,153.82468864807228,136.65831135192772,-205766251.0,4.481324740163899,4.295227041003725,0.1860976991601735,27.567264538003258
"Mar 31, 2016",151.45,149.79,153.1,149.36,6780567,2.05,144.5055,144.38275191534532,152.98461731999816,136.02638268000186,-209097467.0,4.367446054307038,4.2487026162136825,0.11874343809335564,25.892168818717337
"Mar 30, 2016",148.41,149.95,150.41,148.32,3331216,-0.62,143.748,143.63883106432903,152.3212916972592,135.17470830274078,-205958922.0,4.2675144072053115,4.219016756690344,0.04849765051496746,27.285394799418142
"Mar 29, 2016",149.33,147.59,149.76,147.5,3138545,0.63,143.046,143.13660275531103,152.2853652094537,133.8066347905463,-209224006.0,4.3874196226179265,4.206892344061602,0.18052727855632433,31.799583251998413
"Mar 28, 2016",148.4,147.75,148.65,147.23,3265084,0.3,142.131,142.4846662032385,152.32531193310535,131.93668806689465,-214268541.0,4.38297253941559,4.161760524422521,0.22121201499306942,28.4741998185483
"Mar 24, 2016",147.95,144.98,148.22,144.49,5044535,1.75,141.3125,141.86199948778994,152.0040606167217,130.6209393832783,-219032762.0,4.408235025373074,4.106457520674254,0.30177750469882003,29.839923511716364
"Mar 23, 2016",145.4,148.0,148.03,145.13,4764221,-1.82,140.64000000000001,141.22115732860993,151.26547683140478,130.01452316859525,-214950837.0,4.42217754344432,4.031013144499549,0.3911643989447713,30.497150610246365
"Mar 22, 2016",148.1,148.06,149.28,147.84,4081925,-0.36,140.01000000000002,140.78127915267413,150.93701721711565,129.0829827828844,-211229189.0,4.635287047696039,3.9332220447633555,0.7020650029326836,34.49490066757255
"Mar 21, 2016",148.63,147.3,148.71,146.72,3721648,1.05,139.225,140.01088748453455,149.9589902817361,128.49100971826388,-223318905.0,4.564960821519975,3.7577057940301843,0.8072550274897905,24.803337276650566
"Mar 18, 2016",147.09,147.4,147.51,145.51,12089716,0.03,138.482,139.1036124829066,148.50880743648779,128.4551925635122,-229140548.0,4.354835917251279,3.5558920371577365,0.7989438800935424,22.71924221148042
"Mar 17, 2016",147.04,144.78,147.32,144.45,5821643,1.55,137.7815,138.26294011268627,147.21626276442808,128.3467372355719,-233362487.0,4.180097062461073,3.356156067134351,0.8239409953267218,24.55547375620563
"Mar 16, 2016",144.79,142.62,144.88,142.11,4221939,1.28,137.052,137.3390390719164,145.695606946907,128.408393053093,-237070025.0,3.9013562396202985,3.15017081830267,0.7511854213176283,24.615453699007617
"Mar 15, 2016",142.96,141.74,143.33,141.54,3707538,0.13,136.1175,136.55472739527602,145.26524145263184,126.96975854736817,-241118867.0,3.717925498618172,2.962374462973263,0.7555510356449089,27.413465206313205
"Mar 14, 2016",142.78,142.01,143.19,141.04,4048842,0.3,135.1065,135.88048817372612,145.46004864158533,124.75295135841469,-245540815.0,3.616049527395546,2.773486704062035,0.8425628233335112,29.98783319243057
"Mar 11, 2016",142.36,141.73,142.92,140.51,4421948,1.55,134.01950000000002,135.15422377096044,145.48600311490827,122.55299688509177,-249561369.0,3.451748931000168,2.5628459982286573,0.8889029327715106,30.247268802980713
"Mar 10, 2016",140.19,141.24,141.47,138.09,4020554,-0.16,132.794,134.3957210100089,145.66080821665582,119.9271917833442,-245154888.0,3.234598003513696,2.34062026503578,0.8939777384779162,30.82507303383369
"Mar 09, 2016",140.41,139.31,142.17,139.23,4406481,0.96,131.794,133.78579690579934,145.3318228833533,118.25617711664671,-250734019.0,3.1313312123798767,2.1171258304163008,1.014205381963576,33.935141707722664
"Mar 08, 2016",139.07,139.71,140.35,137.42,5579131,-0.77,130.977,133.0885123695677,144.29592219442117,117.65807780557883,-245563044.0,2.931578599516257,1.8635744849254063,1.0680041145908508,33.3016230731659
"Mar 07, 2016",140.15,137.28,140.51,136.87,5170975,1.71,130.3725,132.45888209268008,143.23444693455704,117.51055306544296,-249531467.0,2.7704168485591936,1.5965734562776932,1.1738433922815004,35.21133942194071
"Mar 04, 2016",137.8,137.53,139.42,137.02,3968423,0.0,129.7935,131.6492907340148,141.81747302759842,117.76952697240156,-249531467.0,2.4144552413585814,1.3031126082073181,1.1113426331512632,32.30606263503431
"Mar 03, 2016",137.8,137.22,137.96,136.07,5156429,1.1,129.286,131.0018476533848,140.72991431009672,117.84208568990329,-254748697.0,2.1642721682936497,1.0252769499195022,1.1389952183741474,35.52475139450887
"Mar 02, 2016",136.3,133.7,137.44,133.22,5217230,1.44,128.632,130.28625266953057,139.50815373190335,117.75584626809666,-258537211.0,1.8134672689519675,0.7405281453259653,1.0729391236260022,35.52475139450887
"Mar 01, 2016",134.37,132.24,134.64,132.03,3788514,2.55,127.96399999999998,129.6532266347443,138.4927284182497,117.43527158175029,-262965205.0,1.492062218971114,0.47229336441946473,1.0197688545516492,37.58572241234262
"Feb 29, 2016",131.03,132.0,133.36,130.9,4427994,-0.76,127.487,129.1567241752437,137.65186849786772,117.32213150213227,-258578956.0,1.2566388683559637,0.21735115078155243,1.0392877175744113,40.38497454176099
"Feb 26, 2016",132.03,134.51,134.92,131.95,4386249,-1.84,127.175,128.95953724632201,137.26476239874629,117.0852376012537,-254220651.0,1.2779474082128957,-0.0424707786120504,1.320418186824946,45.8753634383896
"Feb 25, 2016",134.5,133.29,134.51,130.88,4358305,1.28,126.6845,128.6363306406717,136.73421740896217,116.63478259103783,-258343275.0,1.1847383458744787,-0.37257532531828697,1.5573136711927655,43.74928038041521
"Feb 24, 2016",132.8,131.55,133.49,129.68,4122624,0.3,126.00750000000001,128.01910228705822,135.65667422155354,116.35832577844648,-261783006.0,0.7970462212770713,-0.7619037431164783,1.5589499643935496,38.17961352175588
"Feb 23, 2016",132.4,133.14,133.41,132.01,3439731,-1.02,125.49699999999999,127.51584989622224,134.70323610157232,116.29076389842766,-257325562.0,0.46370760084508333,-1.1516412342148656,1.615348835059949,40.75884480638257
"Feb 22, 2016",133.77,133.84,134.31,132.41,4457444,0.52,124.98100000000002,127.00172883266669,133.70223337487008,116.25976662512998,-262450838.0,0.0722287420268799,-1.555478442979853,1.6277071850067328,41.369456278573544
"Feb 19, 2016",133.08,132.36,133.65,130.84,5125276,0.48,124.41750000000002,126.28927923610529,132.14772468523466,116.68727531476537,-272402482.0,-0.5679821467487471,-1.9624052392315359,1.3944230924827887,38.43623974980136
"Feb 18, 2016",132.45,130.0,134.0,129.75,9951644,5.04,123.90899999999999,125.57446652411637,130.4929514610989,117.32504853890109,-277223464.0,-1.3066079408332882,-2.311011012352233,1.004403071518945,39.3570856828454
"Feb 17, 2016",126.1,123.71,126.57,123.25,4820982,2.74,123.37950000000001,124.85072615823388,128.64202480929288,118.11697519070714,-281284846.0,-2.1662123843254335,-2.562111780231969,0.39589939590653556,40.17308163293871
"Feb 16, 2016",122.74,121.83,123.09,121.34,4061382,1.4,123.47999999999999,124.71922364857429,129.0301882376804,117.92981176231959,-286221360.0,-2.5853262393379737,-2.6610866292086026,0.07576038987062894,49.845622893822316
"Feb 12, 2016",121.04,119.26,121.05,118.35,4936514,2.71,123.8445,124.92756298000316,130.10245485341414,117.58654514658585,-293528992.0,-2.740554087163588,-2.6800267266762594,-0.06052736048732843,56.53356814990833
"Feb 11, 2016",117.85,118.78,119.66,116.9,7307632,-1.95,124.43799999999999,125.33678013579298,131.7403820194437,117.13561798055626,-287059859.0,-2.7257277534840796,-2.664894886554427,-0.06083286692965251,60.33698800431726
"Feb 10, 2016",120.19,125.0,125.29,119.84,6469133,-3.13,125.104,126.12486225535014,132.30545716248852,117.90254283751148,-281102655.0,-2.342357011173391,-2.649686669822014,0.30732965864862294,68.34932443903546
"Feb 09, 2016",124.07,126.12,126.93,123.77,5957204,-2.29,125.73949999999999,126.74958459801859,133.3468744692757,118.13212553072428,-273738612.0,-2.0572204344615983,-2.7265190844841696,0.6692986500225713,65.20177043622459
"Feb 08, 2016",126.98,126.0,127.51,124.13,7364043,-1.24,126.19750000000002,127.03164613465212,134.45669296427022,117.93830703572982,-266560906.0,-2.0584138156845455,-2.8938437469898117,0.8354299313052662,58.91026235025415
"Feb 05, 2016",128.57,127.22,128.64,125.85,7177706,0.72,126.43000000000002,127.03708256987866,135.03644067269562,117.82355932730442,-271827356.0,-2.326287348580962,-3.102701229816128,0.776413881235166,52.99119313050079
"Feb 04, 2016",127.65,125.08,128.5,125.0,5266450,2.35,126.6445,126.87572284039221,135.67872142976927,117.61027857023072,-278050890.0,-2.796245387316702,-3.296804700124919,0.5005593128082171,49.2845591079621
"Feb 03, 2016",124.72,123.99,125.45,122.29,6223534,1.45,127.0205,126.79421998148612,136.82412011546845,117.21687988453155,-281338208.0,-3.2617373511238554,-3.421944528326973,0.16020717720311772,51.46486451958081
"Feb 02, 2016",122.94,123.67,124.14,122.64,3287318,-1.51,127.577,127.01255892690571,138.07011573817485,117.08388426182516,-277763324.0,-3.5101036416395743,-3.461996322627752,-0.04810731901182219,59.211387316126235
"Feb 01, 2016",124.83,124.4,125.29,123.71,3574884,0.03,128.22750000000002,127.4412493402642,139.11586535022568,117.33913464977437,-286011411.0,-3.594816926746688,-3.4499694928747964,-0.1448474338718917,64.70560096079763
"Jan 29, 2016",124.79,123.28,124.79,122.96,8248087,2.1,128.86700000000002,127.71611769187096,140.39856053711063,117.33543946288943,-289953948.0,-3.843090000803457,-3.413757634406823,-0.42933236639663397,61.1514827137066
